--step-length 0.1 --lateral-resolution 0.8 -c /home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.sumocfg --collision.action=warn --duration-log.statisticsRR.txt
Loading configuration... done.
Loading net-file from '/home/levente/Egyetem/7_felev/szakdoga/BAH/BAH0_smart.net.xml'... done (52ms).
Loading done.
Simulation started with time: 0.00
Step #0.00 (4ms ~= 25.00*RT, ~8750.00UPS, vehicles TOT 35 ACT 35 BUF 2)       
Step #103.30 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #103.40SAL_carflow21.0 has left junction 
 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #103.50 (15ms ~= 6.67*RT, ~3133.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #103.60 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #103.70 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #103.80 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #103.90 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.00 (26ms ~= 3.85*RT, ~1807.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.10 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.20 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.30 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.40 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.50 (26ms ~= 3.85*RT, ~1807.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.60 (19ms ~= 5.26*RT, ~2473.68UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.70 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.80 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #104.90 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.00 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.10 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.20 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.30 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.40 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.50 (15ms ~= 6.67*RT, ~3133.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.60 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.70 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.80 (15ms ~= 6.67*RT, ~3133.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #105.90 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.00 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.10 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.20 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.30 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.40SAL_carflow35.1 has left junction 
 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.50 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.60 (17ms ~= 5.88*RT, ~2764.71UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.70 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.80 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #106.90 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.00 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.10 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.20 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.30 (15ms ~= 6.67*RT, ~3133.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.40 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.50 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.60 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.70 (12ms ~= 8.33*RT, ~3916.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.80 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #107.90 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.00 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.10 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.20 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.30 (15ms ~= 6.67*RT, ~3133.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.40 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.50 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.60SAL_carflow18.0 has left junction 
 (11ms ~= 9.09*RT, ~4272.73UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.70 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.80 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #108.90 (11ms ~= 9.09*RT, ~4272.73UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.00 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.10 (12ms ~= 8.33*RT, ~3916.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.20 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.30 (24ms ~= 4.17*RT, ~1958.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.40 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.50 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.60 (12ms ~= 8.33*RT, ~3916.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.70 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.80 (24ms ~= 4.17*RT, ~1958.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #109.90 (21ms ~= 4.76*RT, ~2238.10UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.00 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.10 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.20 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.30 (14ms ~= 7.14*RT, ~3357.14UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.40 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.50 (12ms ~= 8.33*RT, ~3916.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.60 (13ms ~= 7.69*RT, ~3615.38UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.70 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.80 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #110.90 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.00SAL_carflow3.1 has left junction 
 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.10SAL_carflow2.1 has left junction 
 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.20 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.30 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.40 (17ms ~= 5.88*RT, ~2764.71UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.50 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.60 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.70 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.80SAL_carflow7.0 has left junction 
 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #111.90 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.00 (19ms ~= 5.26*RT, ~2473.68UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.10 (32ms ~= 3.12*RT, ~1468.75UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.20 (25ms ~= 4.00*RT, ~1880.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.30 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.40 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.50 (32ms ~= 3.12*RT, ~1468.75UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.60 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.70SAL_carflow5.3 has left junction 
SAL_carflow3.0 has left junction 
 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.80 (17ms ~= 5.88*RT, ~2764.71UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #112.90 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.00 (17ms ~= 5.88*RT, ~2764.71UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.10 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.20 (21ms ~= 4.76*RT, ~2238.10UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.30 (42ms ~= 2.38*RT, ~1119.05UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.40 (26ms ~= 3.85*RT, ~1807.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.50 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.60 (19ms ~= 5.26*RT, ~2473.68UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.70SAL_carflow14.1 has left junction 
 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.80 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #113.90 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.00SAL_carflow19.1 has left junction 
 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.10 (24ms ~= 4.17*RT, ~1958.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.20 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.30 (16ms ~= 6.25*RT, ~2937.50UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.40 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.50 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.60 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.70 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.80 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #114.90 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.00 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.10 (44ms ~= 2.27*RT, ~1068.18UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.20 (56ms ~= 1.79*RT, ~839.29UPS, vehicles TOT 50 ACT 47 BUF 0)      
Step #115.30 (42ms ~= 2.38*RT, ~1119.05UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.40SAL_carflow20.0 has left junction 
 (17ms ~= 5.88*RT, ~2764.71UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.50 (26ms ~= 3.85*RT, ~1807.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.60 (17ms ~= 5.88*RT, ~2764.71UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.70 (33ms ~= 3.03*RT, ~1424.24UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.80SAL_carflow28.0 has left junction 
 (19ms ~= 5.26*RT, ~2473.68UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #115.90 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.00SAL_carflow7.0 has left junction 
SAL_carflow36.0 has left junction 
 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.10 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.20 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.30 (32ms ~= 3.12*RT, ~1468.75UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.40 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.50 (31ms ~= 3.23*RT, ~1516.13UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.60 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.70 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.80 (20ms ~= 5.00*RT, ~2350.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #116.90 (40ms ~= 2.50*RT, ~1175.00UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.00 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.10SAL_carflow42.0 has left junction 
 (18ms ~= 5.56*RT, ~2611.11UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.20 (45ms ~= 2.22*RT, ~1044.44UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.30 (24ms ~= 4.17*RT, ~1958.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.40 (35ms ~= 2.86*RT, ~1342.86UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.50 (32ms ~= 3.12*RT, ~1468.75UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.60SAL_carflow37.0 has left junction 
 (21ms ~= 4.76*RT, ~2238.10UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.70 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.80 (27ms ~= 3.70*RT, ~1740.74UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #117.90 (30ms ~= 3.33*RT, ~1566.67UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.00 (19ms ~= 5.26*RT, ~2473.68UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.10 (45ms ~= 2.22*RT, ~1044.44UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.20 (24ms ~= 4.17*RT, ~1958.33UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.30 (29ms ~= 3.45*RT, ~1620.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.40 (26ms ~= 3.85*RT, ~1807.69UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.50 (22ms ~= 4.55*RT, ~2136.36UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.60 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.70 (19ms ~= 5.26*RT, ~2473.68UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.80 (28ms ~= 3.57*RT, ~1678.57UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #118.90 (23ms ~= 4.35*RT, ~2043.48UPS, vehicles TOT 50 ACT 47 BUF 0)     
Step #119.00 (20ms ~= 5.00*RT, ~2300.00UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.10 (32ms ~= 3.12*RT, ~1437.50UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.20 (18ms ~= 5.56*RT, ~2555.56UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.30 (27ms ~= 3.70*RT, ~1703.70UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.40SAL_carflow43.0 has left junction 
 (36ms ~= 2.78*RT, ~1277.78UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.50 (17ms ~= 5.88*RT, ~2705.88UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.60 (28ms ~= 3.57*RT, ~1642.86UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.70 (31ms ~= 3.23*RT, ~1483.87UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.80 (16ms ~= 6.25*RT, ~2875.00UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #119.90 (17ms ~= 5.88*RT, ~2705.88UPS, vehicles TOT 50 ACT 46 BUF 0)     
Step #120.00 (26ms ~= 3.85*RT, ~2153.85UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.10 (32ms ~= 3.12*RT, ~1750.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.20 (15ms ~= 6.67*RT, ~3733.33UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.30 (17ms ~= 5.88*RT, ~3294.12UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.40 (28ms ~= 3.57*RT, ~2000.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.50 (33ms ~= 3.03*RT, ~1696.97UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.60 (36ms ~= 2.78*RT, ~1555.56UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.70 (22ms ~= 4.55*RT, ~2545.45UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.80 (27ms ~= 3.70*RT, ~2074.07UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #120.90 (26ms ~= 3.85*RT, ~2153.85UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.00 (31ms ~= 3.23*RT, ~1806.45UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.10SAL_carflow44.0 has left junction 
 (32ms ~= 3.12*RT, ~1750.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.20 (28ms ~= 3.57*RT, ~2000.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.30 (46ms ~= 2.17*RT, ~1217.39UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.40 (32ms ~= 3.12*RT, ~1750.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.50 (28ms ~= 3.57*RT, ~2000.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.60 (23ms ~= 4.35*RT, ~2434.78UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.70 (30ms ~= 3.33*RT, ~1866.67UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.80 (28ms ~= 3.57*RT, ~2000.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #121.90 (27ms ~= 3.70*RT, ~2074.07UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.00 (30ms ~= 3.33*RT, ~1866.67UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.10SAL_carflow3.1 has left junction 
 (21ms ~= 4.76*RT, ~2666.67UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.20 (33ms ~= 3.03*RT, ~1696.97UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.30SAL_carflow5.4 has left junction 
 (18ms ~= 5.56*RT, ~3111.11UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.40 (28ms ~= 3.57*RT, ~2000.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.50 (42ms ~= 2.38*RT, ~1333.33UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.60 (30ms ~= 3.33*RT, ~1866.67UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.70 (23ms ~= 4.35*RT, ~2434.78UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.80 (32ms ~= 3.12*RT, ~1750.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #122.90 (25ms ~= 4.00*RT, ~2240.00UPS, vehicles TOT 60 ACT 56 BUF 0)     
Step #123.00SAL_carflow30.0
SAL_carflow30.0 has left junction by force
 SAL_carflow29.0
 (57ms ~= 1.75*RT, ~964.91UPS, vehicles TOT 60 ACT 55 BUF 0)      
Step #123.10 (21ms ~= 4.76*RT, ~2619.05UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.20 (36ms ~= 2.78*RT, ~1527.78UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.30SAL_carflow2.1 has left junction 
 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.40 (17ms ~= 5.88*RT, ~3235.29UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.50 (14ms ~= 7.14*RT, ~3928.57UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.60 (40ms ~= 2.50*RT, ~1375.00UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.70 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.80 (24ms ~= 4.17*RT, ~2291.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #123.90 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.00 (27ms ~= 3.70*RT, ~2037.04UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.10 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.20 (31ms ~= 3.23*RT, ~1774.19UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.30 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.40 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.50SAL_carflow5.3 has left junction 
 (29ms ~= 3.45*RT, ~1896.55UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.60 (29ms ~= 3.45*RT, ~1896.55UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.70 (28ms ~= 3.57*RT, ~1964.29UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.80 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #124.90 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.00 (26ms ~= 3.85*RT, ~2115.38UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.10 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.20 (28ms ~= 3.57*RT, ~1964.29UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.30SAL_carflow35.0 has left junction 
 (28ms ~= 3.57*RT, ~1964.29UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.40 (17ms ~= 5.88*RT, ~3235.29UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.50 (16ms ~= 6.25*RT, ~3437.50UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.60 (30ms ~= 3.33*RT, ~1833.33UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.70 (27ms ~= 3.70*RT, ~2037.04UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.80SAL_carflow5.5 has left junction 
 (29ms ~= 3.45*RT, ~1896.55UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #125.90 (16ms ~= 6.25*RT, ~3437.50UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.00 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.10 (26ms ~= 3.85*RT, ~2115.38UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.20 (43ms ~= 2.33*RT, ~1279.07UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.30 (27ms ~= 3.70*RT, ~2037.04UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.40 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.50 (18ms ~= 5.56*RT, ~3055.56UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.60 (19ms ~= 5.26*RT, ~2894.74UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.70SAL_carflow36.0 has left junction 
 (37ms ~= 2.70*RT, ~1486.49UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.80 (15ms ~= 6.67*RT, ~3666.67UPS, vehicles TOT 60 ACT 55 BUF 0)     
Step #126.90 (27ms ~= 3.70*RT, ~2037.04UPS, vehicles TOT 60 ACT 55 BUF 0)     
